Vote,Occupation_Satisfaction,Avg_monthly_expense_when_under_age_21,AVG_lottary_expanses,Most_Important_Issue,Avg_Satisfaction_with_previous_vote,Looking_at_poles_results,Garden_sqr_meter_per_person_in_residancy_area,Married,Gender,Voting_Time,Financial_balance_score_(0-1),%Of_Household_Income,Avg_government_satisfaction,Avg_education_importance,Avg_environmental_importance,Avg_Residancy_Altitude,Yearly_ExpensesK,%Time_invested_in_work,Yearly_IncomeK,Avg_monthly_expense_on_pets_or_plants,Avg_monthly_household_cost,Will_vote_only_large_party,Phone_minutes_10_years,Avg_size_per_room,Weighted_education_rank,%_satisfaction_financial_policy,Avg_monthly_income_all_years,Last_school_grades,Age_group,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Number_of_valued_Kneset_members,Main_transportation,Occupation,Overall_happiness_score,Num_of_kids_born_last_10_years,Financial_agenda_matters
Greys,9.0,248.03056526579,33382.1472973168,Foreign_Affairs,82.6768550885965,No,403.76653492134596,Yes,Male,After_16:00,0.683096094289795,0.9896982086356729,8.75947951804847,4.88448940683156,0.547710491809994,,4116.0,82.1800051489845,513.863424043803,5065.39219730106,57592.3630673844,Maybe,163027.41472239,22.668555843807102,127.041860841374,65.9699944313616,6928.1392224293795,40.0,45_and_up,2.0,711.9680405710629,6.0,Motorcycle_or_truck,Industry_or_other,418.228610879011,0.0,No
Browns,1.0,472.58407503689796,74287.6166677747,Healthcare,157.528025012299,No,471.58349545723394,Yes,Male,By_16:00,0.023752843728288998,0.00294703128747642,9.93440897669643,1.5906195226125401,1.5502357599325503,5.58337478665635,5666.0,56.508680456318,428.24655371101096,5572.328061994361,52603.4693903322,No,222390.993187663,20.6941188193895,92.50852909256201,91.3497491041198,24982.6066892879,80.0,Below_30,1.0,657.07645811777,7.0,Foot_or_bicycle,Industry_or_other,448.992420464273,1.0,Yes
Browns,4.0,261.150528057508,26349.603160206098,Environment,87.0501760191695,No,302.69442711297404,Yes,Male,By_16:00,0.0378314640838653,0.692180898273364,9.071653820574278,4.16929066414014,5.84008664824069,7.46955945855007,3309.0,65.88617973029609,353.908594927603,3734.7614609849497,42059.6011925009,No,91623.9162052517,18.8124585030134,275.967314644732,26.9191952655092,7674.78332098756,90.0,Below_30,0.0,535.767794175967,8.0,Foot_or_bicycle,Student_or_Unemployed,,0.0,Yes
Yellows,9.0,1036.92785666066,225961.347216267,Healthcare,345.642618886886,Yes,653.742724042415,No,Female,After_16:00,0.18300648918375398,0.0573055129498243,7.14751438470557,3.0630420194938797,6.97307892609388,5.341483794618401,5613.0,89.5647543715313,537.523273509645,7612.473787443441,62384.383150994196,Yes,427379.549238398,23.184548162723498,211.613435647489,13.7180273421109,119824.46260987199,80.0,45_and_up,2.0,728.90380468252,13.0,Car,Public_Sector,359.517172239195,0.0,Yes
Purples,7.0,140.196907680475,15637.004916451699,Financial,46.7323025601583,No,334.60805609401,Yes,Female,By_16:00,0.815400057472289,0.0116759294178337,8.69225153466687,3.1639715330675204,6.16841260809451,8.04613827029243,5930.0,48.01135400775821,408.971027474386,4164.02261588887,49333.0011604833,No,111962.55120301199,20.2230321038757,190.424440813166,54.580712108872795,,60.0,Below_30,2.0,,8.0,Car,Industry_or_other,475.08617430149,0.0,No
Purples,4.0,389.33929112550203,47867.7603498727,Financial,129.779763708501,No,368.838399624374,Yes,Male,By_16:00,0.684385319706053,0.7869254942052071,3.9370476012118196,7.63231914257631,5.40006330003962,9.01057259179652,8057.0,82.6792314415798,415.017686301506,4518.41936884675,50276.424597803,No,136041.765037469,20.371982876036,159.182563972307,23.707196349278103,16982.5668319428,60.0,Below_30,2.0,645.285777200492,9.0,Foot_or_bicycle,Hightech,469.772039133398,1.0,Yes
Greens,,627.24486089872,54924.00332911519,Social,209.081620299573,No,262.691685909167,Yes,Female,After_16:00,0.8051470702048391,0.7356581024359911,7.546716427896169,8.462710974272339,0.0434989924542606,3.5572176938876496,8119.0,74.7621970251203,515.87930653594,3658.67547216355,60616.4356727138,No,69006.9218458003,22.712976611090397,279.58515094325696,41.3139655021951,43934.2055673945,70.0,30-45,1.0,814.046033372887,10.0,Car,Student_or_Unemployed,646.97097779925,0.0,No
Browns,3.0,242.281030980896,27176.1243986969,Healthcare,80.7603436602988,No,336.503327833863,Yes,Female,After_16:00,0.44192120549269,,2.85900096176192,0.7522482937201859,7.295211786404249,7.0687545556575095,9630.0,85.9011215623468,391.759233883058,4148.55174610474,46856.2609280823,No,113234.48964326401,19.7929086766715,209.62530401563498,54.170069866813705,6612.99345178986,80.0,Below_30,1.0,599.167679022964,7.0,Motorcycle_or_truck,Student_or_Unemployed,425.868071489651,1.0,Yes
Greens,8.0,439.446569630623,47882.00850585481,Education,146.482189876874,No,326.879387494835,Yes,Female,After_16:00,,0.4414701317436989,3.13448329921812,4.9052065121941295,2.64195385621861,6.76168852951378,6586.0,9.283600514754651,549.899796457158,4368.59346786267,64791.2660366892,No,106850.133968999,23.449942355092396,242.76597563259497,20.706020761281298,21613.5141410015,100.0,45_and_up,2.0,858.9528149675419,14.0,Public_or_other,Services_or_Retail,662.710118813234,0.0,Yes
Purples,7.0,602.496707253535,72088.7573732087,Education,200.83223575117802,No,358.95013120564596,Yes,Female,By_16:00,0.319124419474974,0.226472019450739,4.92239999119192,7.0664262003265295,5.124362232163549,4.57775115733966,9030.0,75.174590642564,386.938958243962,4363.37922854439,47136.4633777154,No,128845.19669255099,19.670764048301802,,9.87410715315491,40544.4191525681,100.0,30-45,1.0,603.252999185835,12.0,Motorcycle_or_truck,Public_Sector,438.225847291409,2.0,No
Browns,2.0,103.466228991236,11297.522019631999,Environment,34.4887429970786,No,327.571289582486,Yes,Female,By_16:00,0.12247150414623299,0.454566423082724,2.6242030621506296,3.1341186608187903,5.1143076946027595,7.183793841395531,6265.0,65.7164996489882,385.849181679468,4047.4112591838,46117.7311247958,No,107302.94975873301,19.643044104198,221.396101897814,52.6242545805871,1233.96213651561,90.0,30-45,4.0,590.479754807511,8.0,Car,Student_or_Unemployed,,1.0,No
Purples,6.0,891.450763822948,119110.38837727699,Financial,297.150254607649,No,400.84228948263,Yes,Female,By_16:00,0.702993998304009,0.0462175109423697,1.07331119012088,4.41268401220441,5.88427620474249,,,18.923526676371697,378.77874189933095,4765.98037862496,47087.6871815059,No,160674.541037677,19.4622388717057,170.134669623755,58.6793584050611,88605.4240679985,60.0,45_and_up,4.0,597.747464230589,8.0,Foot_or_bicycle,Public_Sector,433.524735145857,0.0,No
Browns,2.0,97.2549054755208,10930.3401909275,Healthcare,32.4183018251736,No,337.165723543232,Yes,Male,After_16:00,0.5332315219566229,0.692722601583228,7.662304644472901,1.9166029826737903,1.50417227065191,9.64615109376609,3167.0,98.8762136083096,404.312668486968,4180.28257240625,48282.413502897405,No,113680.72513243099,20.1075276572474,197.074590433226,5.98841374740005,1093.3645950532302,80.0,45_and_up,2.0,619.458467986183,7.0,Foot_or_bicycle,Student_or_Unemployed,443.720987987176,0.0,No
Purples,3.0,244.27276841148498,34504.7566558146,Social,81.4242561371617,No,423.76508294641604,Yes,Male,By_16:00,0.225149735109881,0.0970886065624654,9.96425720164552,2.09417345700786,9.72596285166219,0.42295070365071297,4711.0,82.824038900435,447.20447214873,5132.05977376163,56689.0344400326,No,179576.845524583,21.1472095593894,133.494293458899,85.4982991935685,,70.0,Below_30,3.0,742.875104055566,9.0,Foot_or_bicycle,Public_Sector,596.029141654134,1.0,Yes
Turquoises,4.0,1389.65260489185,223946.272947676,Healthcare,463.21753496395104,Yes,483.45810778752997,Yes,Male,After_16:00,0.998798391083255,0.48632756643928604,5.32342647435144,3.98360480088741,7.95555965509266,3.59313804423437,6258.0,81.5899564651772,407.51070131227897,5649.60248049986,51230.5843275671,Yes,233731.741985499,20.1868942958613,105.21390895319,81.82654452975841,215043.702233043,80.0,Below_30,3.0,641.430233051039,10.0,Foot_or_bicycle,Student_or_Unemployed,452.64958218247,1.0,No
Blues,6.0,1341.26793777129,96577.01870714618,Social,447.089312590432,Yes,216.01280994076998,Yes,Female,After_16:00,0.0505757825449109,0.7169591370038689,4.897335618734361,5.0648903963156,4.77218148298562,6.75809603417292,3008.0,25.355254160240303,260.432094695439,2680.99228879857,28754.965677364904,Yes,46661.534058507,16.1379086221059,487.291896985652,49.8733524233103,200345.942745175,70.0,Below_30,3.0,348.34191258381304,11.0,Foot_or_bicycle,Industry_or_other,184.703492727682,0.0,No
Turquoises,8.0,1596.7843171883098,269106.66754412896,Healthcare,532.26143906277,Yes,505.591139606101,No,Female,After_16:00,0.8275493225082758,0.277507557300851,4.061787137761709,8.91728887101635,0.30903674196451897,6.36329935863614,3453.0,26.3038007542491,496.29965786256304,6048.510711786129,59186.5821268854,Yes,255622.40044819601,22.2777839531351,27.458954963611003,4.4073774479329595,283844.50095223397,80.0,Below_30,2.0,733.9148957016271,14.0,Car,Public_Sector,473.372179329419,,Yes
Greens,3.0,661.860912658791,66080.8453077922,Healthcare,220.62030421959702,No,299.522954342488,Yes,Male,By_16:00,0.681514852913097,0.9263032281305641,7.503603266086429,4.02257037581876,8.96991462213919,9.29164294619113,6370.0,96.2598398793489,533.47531221508,4062.1801678550396,62472.4299329388,No,89714.0001780522,23.0970844959939,246.372393295996,52.6069387793541,48903.9389381671,80.0,45_and_up,2.0,829.699961904126,13.0,Motorcycle_or_truck,Student_or_Unemployed,639.239770952611,0.0,Yes
Browns,7.0,293.559097084583,46904.291528123205,Social,97.8530323615276,No,479.334062482915,Yes,Female,After_16:00,0.619575707707554,0.12303919787518698,6.43652602797374,5.61834480380639,1.6255709249526298,4.95039761997759,6438.0,32.7676398446783,427.471855550313,5648.28433592978,53145.0823906774,No,229761.143456375,20.675392512605697,81.3464933211272,37.2076551429927,9683.06897470769,70.0,30-45,1.0,667.411443296677,7.0,Public_or_other,Student_or_Unemployed,469.50673410620794,0.0,Yes
Purples,10.0,605.324030684328,92391.7502790539,Social,201.774676894776,No,457.895667092236,Yes,Female,By_16:00,0.8500683056190609,0.718709922395647,3.97678595036268,1.0347511875443198,8.81073309807107,1.03188185486943,3794.0,37.9406675696373,477.997994686408,5534.952660295179,58441.663073535194,No,209668.44194184398,21.863165248572898,62.03641100663221,47.5325796753168,40924.794912886,70.0,45_and_up,1.0,745.935526232525,11.0,Public_or_other,Public_Sector,539.895528611069,0.0,Yes
Purples,4.0,98.61707457716801,11814.395760638,Education,32.8723581923893,No,359.402136332687,Yes,Female,After_16:00,0.260410374030471,0.134257041150704,9.50872035464272,1.9011812307871898,1.3866322184912898,,3125.0,42.5164314685389,492.088851458293,4578.19906624345,55494.4939247524,No,129169.895600499,22.1830757889498,154.869982077645,3.17055694758892,1123.46429132114,100.0,30-45,2.0,696.5929949551511,12.0,Motorcycle_or_truck,Hightech,435.54563001883696,0.0,Yes
Greens,8.0,142.452943003959,12125.6006546025,Healthcare,47.4843143346529,No,255.360129434437,Yes,Female,By_16:00,0.7845466902945191,0.841664690291509,5.17410267377272,4.0807655523531094,8.437508994247759,5.1073206262663,3141.0,,491.811787179065,3537.2248687025,59083.879323165995,No,65208.7957047723,22.1768299623518,297.71774406872504,70.8689420018345,2312.24442216678,80.0,45_and_up,2.0,802.901711588414,13.0,Public_or_other,Industry_or_other,669.470180367623,0.0,No
Pinks,2.0,116.049282035863,26909.3391168186,Social,38.683094011954395,No,695.635646634231,No,Female,After_16:00,0.6117366787511861,0.9176077649462969,3.47305743023753,9.97253132984042,1.65924913017079,7.833486152812839,4484.0,25.5652253283188,634.95538040525,8226.267227152808,74267.13679680691,,483908.952868225,25.1983209838523,237.751868842066,91.5161978686228,1545.06485634965,70.0,45_and_up,1.0,894.173415106518,6.0,Car,Industry_or_other,506.30001615674,0.0,Yes
Purples,6.0,195.154344434275,23874.3938320826,Financial,65.0514481447583,No,367.00787627287104,Yes,Male,After_16:00,0.9004182717762891,0.7689345213584599,3.07133451569825,4.25423572072759,6.63376837503165,5.0524903647601604,3429.0,14.8880301276222,343.71944410706703,4357.517650942849,43762.7637455992,No,134694.78124632302,18.539672168273803,214.98195496178903,26.8112732563168,4306.74235387493,60.0,Below_30,4.0,564.00642472354,10.0,Motorcycle_or_truck,Student_or_Unemployed,435.916274799786,1.0,Yes
Pinks,5.0,966.482194899541,230029.53921282102,Education,322.16073163318,No,714.021035545505,No,Male,By_16:00,0.924393305554986,0.39956943015567997,8.896318490151321,5.08787823608145,4.69323407392949,3.97140874760225,5448.0,20.313341752626,627.623694941962,8395.45774533897,73405.6703417723,No,509826.039201475,25.0524189439256,249.926176976338,39.415488555096104,104119.69773805901,100.0,Below_30,1.0,876.642062527138,9.0,Motorcycle_or_truck,Hightech,480.75726704964205,0.0,Yes
Browns,8.0,372.866793830499,64462.83659773,Environment,124.288931276833,No,518.653076629564,No,Male,By_16:00,0.7263932349160309,0.23196502286009502,4.620995137374849,6.4274960057809905,1.7467254213988799,0.0106492033228278,9017.0,91.8265238869935,449.483541789242,6085.497849874129,55414.084795632,No,269001.013897313,21.2010269041205,65.60102973230791,95.3991307178512,15582.0273692142,90.0,45_and_up,0.0,687.667868094796,9.0,Motorcycle_or_truck,Public_Sector,462.534745643043,0.0,
Purples,3.0,393.89570446941497,50381.774608979504,Education,131.298568156472,No,383.719147256338,Yes,Female,After_16:00,0.5702936619054529,0.22261245106346897,5.66443624673411,3.2533948845230003,2.9302253015339397,5.99756410811096,4654.0,84.8176172468811,,4706.89188292805,53020.912370075705,No,147240.383971131,20.8530622495195,133.59953547592198,29.028003732673803,17380.6125680961,100.0,45_and_up,3.0,684.295152696935,12.0,Foot_or_bicycle,Industry_or_other,,0.0,Yes
Greys,7.0,227.068514956059,37848.7145145686,Military,75.68950498535291,No,500.052345723398,No,Female,By_16:00,0.0873418713454157,0.524992653168738,3.64839371759444,3.14770133933052,4.00700574973598,5.92702319379896,8755.0,62.198668741621105,534.555645911726,6069.63474905744,61326.7151937104,Maybe,250052.348463473,23.1204594658438,71.45956412941659,90.37962304428221,5814.59066991311,30.0,Below_30,2.0,749.83082988147,6.0,Motorcycle_or_truck,Industry_or_other,437.451027977153,4.0,No
Greens,10.0,130.1969551442,13534.3091931081,Social,43.3989850480667,No,311.85773533916,Yes,Female,By_16:00,0.6247537054587161,0.7174778911285099,9.86419534310699,3.6656140023842503,6.99229578720406,9.54966159537435,9054.0,,454.29768023137296,4027.17271385435,56785.113439184,No,97255.24709086961,21.314260020732,250.057652015758,76.87967969104649,1936.87088825038,70.0,45_and_up,2.0,769.1779796532049,9.0,Public_or_other,Hightech,658.248587822105,0.0,Yes
Browns,6.0,874.914380594962,89970.53773588019,Environment,291.638126864987,No,308.500602109311,Yes,Male,After_16:00,0.253808236680925,0.654675476020202,9.29618481080979,0.461632583756,4.74997163051739,7.50307292444631,7212.0,18.7123944051564,376.8914633993,3838.78894789171,44917.902707633795,No,95172.6215018074,19.4136926780894,243.35810512000702,85.03268968779591,85354.4351681834,90.0,Below_30,5.0,577.054016397072,9.0,Motorcycle_or_truck,Student_or_Unemployed,414.00327825354105,2.0,Yes
Whites,3.0,144.479855543951,22955.6272859834,Environment,48.159951847983706,No,476.65386706453796,Yes,Female,After_16:00,0.0973589513450861,0.343604955123737,3.32681405125186,6.986065753735599,5.655138359870759,5.609338078647849,9711.0,70.39575618691741,360.74331084254305,5488.025292330471,46442.4324399196,No,227198.908987579,18.9932438209628,166.28896702159798,0.835431646555662,2377.54091384809,90.0,45_and_up,3.0,578.418101952112,9.0,Public_or_other,Hightech,412.167470974739,1.0,Yes
Greys,8.0,309.037612807517,47721.4867929465,Military,103.01253760250601,No,463.259015879109,Yes,Male,By_16:00,0.426924392580986,0.392696606693789,4.94341969257221,4.73665703320876,0.854295187164098,5.5804891535081,6487.0,32.681299559772,518.486236349201,5669.56263148949,59023.7062040502,Maybe,214608.91579328,22.7702928472429,89.59011503117908,18.796314066276,10724.5954409102,30.0,Below_30,3.0,723.167949653698,8.0,Car,Public_Sector,420.408870703012,3.0,Yes
Greys,6.0,156.019331798537,21820.9018045529,Military,52.006443932845706,No,419.58073181718595,Yes,Female,After_16:00,0.30030257650651,0.828755627619103,4.64209943078458,9.617800326086579,1.49255380267277,1.2433330202475201,5309.0,74.85801614820959,378.901977546117,4953.61127326409,46170.9845901633,Maybe,176047.990512245,19.465404633506,188.888671480673,66.0463914275169,2766.67665447307,30.0,30-45,5.0,572.664503964133,5.0,Motorcycle_or_truck,Industry_or_other,379.389301981819,0.0,Yes
Purples,9.0,370.303973648839,52385.635651255194,Environment,123.434657882946,No,424.39973140228403,Yes,Male,After_16:00,0.5200662137940529,0.886411703657359,3.6813415959477402,4.865176414605231,4.451841369736941,6.26405053772032,9745.0,63.797618029639104,339.339089479556,4922.67549298195,44214.2864285811,No,180115.13201433103,18.4211587442146,191.46565261270302,28.2781016547233,15369.5494245629,90.0,Below_30,1.0,562.026976201781,14.0,Motorcycle_or_truck,Services_or_Retail,428.363645059905,0.0,Yes
Blues,6.0,1337.92845338501,117190.09069471901,Environment,445.976151128337,Yes,262.772102046765,Yes,Male,After_16:00,0.74725741147995,0.876225124578923,7.07998600089923,7.450497858226299,6.75719358259812,2.22574604908004,8477.0,78.65662032272671,217.175739187296,3062.07249884224,24526.146328749102,Yes,69049.1776140753,14.736883632142,532.124813058354,12.786804186180198,199350.70352637302,90.0,45_and_up,0.0,280.104102842165,12.0,Motorcycle_or_truck,Hightech,116.737454737845,3.0,No
Greens,1.0,780.769540259105,69502.2253783572,Environment,260.256513419702,No,267.052779832929,Yes,Male,After_16:00,0.7158773427363491,0.951028157724068,0.992982771713287,3.11210415093228,6.672450506594031,5.73503581574187,3773.0,3.90326422639191,492.92264088954397,3656.3730801083793,58449.484796392695,No,71317.1872164948,22.2018612032763,266.559728446703,82.7273501781747,68003.709290799,90.0,45_and_up,3.0,785.0264432201731,,Car,Services_or_Retail,629.3815768725821,0.0,Yes
Blues,10.0,1046.5087153602801,95096.7421272712,Environment,348.836238453426,Yes,272.611419469734,Yes,Male,By_16:00,0.10091173206456,0.23150996561162196,1.03342112386599,,3.41100235935301,7.99258908489719,7366.0,62.21651544328779,324.034689781696,3374.18357426073,35643.6106840724,Yes,74316.9860253035,18.0009635792558,400.533255424948,94.6158648934215,122045.557496789,90.0,30-45,1.0,429.467175153788,14.0,Foot_or_bicycle,Services_or_Retail,221.149624806576,0.0,No
Oranges,9.0,611.056085862602,67965.2444143726,Other,203.685361954201,No,333.67760825962,Yes,Male,By_16:00,0.013763734837994,0.5329757733270529,8.68402478750795,7.8620964940637394,9.31840269826353,9.77864621439949,5158.0,7.12451031431556,493.053674606188,4322.883431808571,54333.7447319346,Maybe,111340.74625386,22.2048119696202,193.81615407486,9.7292457241565,41701.4120363679,50.0,Below_30,2.0,677.4841423851401,9.0,Car,Student_or_Unemployed,,0.0,No
Greens,6.0,651.2090408823291,65589.6154328736,Healthcare,217.06968029411,No,302.159266757134,Yes,Male,By_16:00,0.306140467058867,0.619572442723438,7.34334675129503,7.736071171239019,0.0446311105042696,8.59220793936402,5049.0,24.2360511096194,527.691948524871,4076.97656462108,62065.0450925568,No,91300.2224872086,22.9715464983286,243.76720941622997,60.624785628169796,47346.315783281105,80.0,30-45,3.0,824.9861080806149,13.0,Car,Services_or_Retail,639.694855465034,0.0,Yes
Oranges,1.0,138.215888572191,19315.658122824298,Other,46.071962857397004,No,419.24973291480103,Yes,Male,After_16:00,0.0423774207010865,0.986669747158885,6.634352162946019,1.88650354277343,0.9467490972019731,2.86724416073412,8369.0,6.76366263069212,423.05119544205706,5038.59972003213,49060.186132754,Maybe,175770.338549132,20.5682083673337,185.574519219296,,2178.6977243907604,50.0,30-45,1.0,598.515506533631,9.0,Car,Hightech,351.6889146886,0.0,No
Pinks,9.0,100.11102104692499,11542.2332378574,Environment,33.370340348975,No,345.88299421440803,Yes,Female,After_16:00,0.7733704911079259,0.930503059411421,5.29475264716893,4.00808905716985,5.934937298297879,2.7033750386908704,9381.0,65.1919504627585,390.774562254337,4240.37906665276,50786.195894939694,No,119635.045686724,19.768018672956,210.650215405344,91.50151989888398,1156.94995535541,90.0,30-45,3.0,682.898883992687,10.0,Car,Services_or_Retail,593.226957084686,3.0,Yes
Oranges,9.0,261.549304731826,30398.9693240792,Other,87.1831015772753,No,348.679603892446,Yes,Male,After_16:00,0.998198538087308,0.450240590842441,8.958066888153551,9.95685660745949,7.5638527283445,8.861272509675471,3128.0,16.909809736535,495.975442355552,4478.74692363556,56799.9525062449,Maybe,121577.466170593,22.2705061091021,151.956060503811,26.8500284058973,7698.07630221077,50.0,45_and_up,1.0,724.601594414223,11.0,Foot_or_bicycle,Industry_or_other,486.711471809963,0.0,Yes
Browns,7.0,523.014089484509,55396.863983031,Education,174.33802982817002,No,317.755477893326,Yes,Male,After_16:00,0.620783470571041,0.171283989679068,6.048279239330441,4.686467344872651,4.31757809594274,8.440557972062381,8229.0,15.031352918595099,384.22294549099996,3946.00066991526,45842.8220288379,No,100968.54373121599,19.6016056865503,229.61006887525002,72.3364480538294,30578.0866741959,100.0,Below_30,0.0,588.514095804524,10.0,Foot_or_bicycle,Student_or_Unemployed,,0.0,Yes
Reds,9.0,789.9809629126801,105788.794147026,Foreign_Affairs,263.32698763756,No,401.73927897064794,Yes,Female,By_16:00,0.964123317738995,0.69778888230212,0.98013621987775,7.85248091910034,3.7763568945229102,0.43360848911106603,6637.0,16.3496704539284,448.71265619719594,4914.81810210087,55114.2115993322,Maybe,161394.448267856,,117.366754002281,47.8558715432882,69614.4294059092,40.0,30-45,2.0,713.31165241053,10.0,Car,Services_or_Retail,538.592667871977,0.0,No
Greens,2.0,450.80946573759104,45379.3229669133,Social,150.26982191253,No,301.98560422416597,Yes,Female,By_16:00,0.195086537860334,0.401889744913206,0.614902293309569,2.6756676309742002,4.58192206220701,8.887699404731391,4332.0,16.9677789090201,514.423138919164,4048.70232007998,61861.0146937606,No,91195.3051586344,22.680898106538102,266.052261487368,95.9683030145243,22741.2891995361,70.0,30-45,3.0,831.7317399804621,9.0,Car,Public_Sector,677.104709061595,2.0,No
Purples,10.0,457.52100355978104,64656.224675070494,Financial,152.507001186594,No,423.955780206857,Yes,Female,After_16:00,0.26953506004065303,0.24685086170211398,2.8839190560393,7.53085010219365,1.33919212501496,3.6656298069283397,9152.0,47.6522634038702,431.038575050306,5101.63495216919,53015.750940627004,,179738.503570805,20.761468518635798,102.936963191747,36.8200733559206,,60.0,Below_30,4.0,676.535005850438,10.0,Motorcycle_or_truck,Industry_or_other,492.40942056895403,0.0,Yes
Purples,9.0,450.992699916147,58686.749348952806,Environment,150.330899972049,No,390.383809049666,Yes,Male,After_16:00,0.279062568442896,0.14334780955687199,3.11851205537096,4.83152145287022,1.39676579972729,9.63794849347323,9446.0,33.173330617137296,449.56316325241204,4802.96441700148,54384.5619228412,No,152399.518368126,21.202904594710898,121.28876202182501,74.25359149929142,22759.7103863783,90.0,Below_30,4.0,699.797056284396,14.0,Motorcycle_or_truck,Industry_or_other,,0.0,Yes
Browns,1.0,948.926569355251,103711.79040300801,Social,316.30885645175,No,327.881399105966,Yes,,After_16:00,0.8191964034922421,0.46583671937696597,7.84739675931633,6.6901712911203495,8.82247348781675,8.969270002562551,6189.0,85.37411647848779,379.02160722639,4036.8572055124396,45143.8168935103,No,107506.211879686,19.4684772703566,232.04882762805198,67.6390231354162,100377.601526266,70.0,30-45,2.0,574.953337079515,6.0,Car,Hightech,402.09150133033404,,Yes
Pinks,4.0,513.905092260255,118279.33556811401,Environment,171.301697420085,No,690.473809363698,No,Male,By_16:00,0.634166521020234,0.141836837399751,6.11633371794596,1.57507218187675,3.99619955336675,4.0397376916371295,4409.0,26.839001663029197,643.998108913146,8192.73431146327,74432.81442914861,No,476754.081417216,25.377117821241,239.197629663074,17.28401533328,29525.5732364225,90.0,30-45,0.0,891.578525847637,8.0,Public_or_other,Hightech,485.865693778873,4.0,Yes
Greys,9.0,85.24430378879751,15187.9161393345,Military,28.4147679295992,No,534.507836803886,No,Female,By_16:00,0.101993652060628,0.226670707110316,7.6547610713169005,8.89526168815792,7.9663935303688005,6.389809881802651,7746.0,52.8114746324718,435.82042856155294,,54020.01217080389,Maybe,,20.876312618888303,95.8520036299676,86.3679851172492,845.813804422577,30.0,30-45,2.0,664.553183738255,7.0,Foot_or_bicycle,Hightech,437.72802870493797,3.0,Yes
Browns,6.0,244.801291948315,25245.4368506588,Financial,81.6004306494383,No,309.378720795177,Yes,Male,After_16:00,0.560005723265931,0.5274282456375661,0.778002154547721,3.3233040641062,6.5463388222269705,1.8648084043525202,3528.0,23.5463362419978,372.148860280122,3838.08492851201,44026.103345752694,No,95715.1928808599,19.291160158998302,254.060515351321,,6750.23071282323,60.0,Below_30,3.0,561.41002611043,6.0,Foot_or_bicycle,Industry_or_other,391.076359557606,0.0,No
Browns,7.0,673.294106261674,76902.6823012728,Healthcare,224.43136875389098,No,342.65567566717203,Yes,Female,By_16:00,0.0985869243741035,0.721157073276117,6.104254014790059,5.01804454950616,7.54546504467726,1.1360083427280199,3654.0,60.4924807790667,396.313966229247,4219.18468913021,46905.9494389315,No,117412.912066926,19.9076358774528,209.853938353004,87.2782716993243,50603.870649499004,80.0,Below_30,2.0,594.767390526297,7.0,Car,Industry_or_other,407.638506706515,1.0,No
Greens,9.0,731.367842651223,78160.39679428299,Environment,243.789280883741,No,320.60637166224,Yes,Female,After_16:00,0.31411767541430896,0.689342587254941,9.90732313599437,0.260355768259615,3.7765124579891602,2.81690571224317,9980.0,14.9261896265671,558.9930854387391,4324.049887499879,65565.5971097766,No,102788.44555042699,23.643034607231304,253.67960919729,47.438154765404796,59687.002754695306,90.0,45_and_up,4.0,869.846630504989,14.0,Foot_or_bicycle,Services_or_Retail,669.384432887799,0.0,Yes
Browns,3.0,280.10631574604,50025.2544761816,Financial,93.36877191534651,No,535.7814336632521,No,Male,By_16:00,0.295898297568783,0.786239423323423,1.37097738450393,9.091899560298769,2.33602468390018,8.31483991583809,5947.0,96.34914214257151,,6277.84535451308,57343.4809368141,No,287061.74465825,21.4479721405143,53.7337505235773,79.678786941804,8821.09634089535,,Below_30,2.0,716.1563590064129,5.0,Foot_or_bicycle,Student_or_Unemployed,497.12851518767195,0.0,No
Blues,7.0,1411.5883397770901,308957.185897599,Education,470.529446592362,Yes,656.616048443109,No,Female,By_16:00,0.0754386882763356,0.0753873162902892,2.99325197935104,8.82352565415204,2.3805883224122204,1.3841800950467602,6605.0,,32.5636245881776,6631.28773360744,22555.238062881002,Yes,431144.63507304294,5.70645464261109,506.884767223228,95.78366784844549,221878.48955710698,100.0,30-45,1.0,286.00528593658197,12.0,Foot_or_bicycle,Services_or_Retail,382.07283792582297,0.0,Yes
Greys,10.0,435.110997594532,63835.1396573816,Military,145.036999198177,No,440.13003585490503,Yes,Female,By_16:00,0.524197506718338,0.39375505922362203,2.07543344702572,8.61351656494662,0.939132045023143,0.928432997316122,6387.0,48.36323102936149,,5257.22531104589,50240.885162081104,Maybe,193714.44846164,20.687253956202603,159.81889901793102,20.572021836414898,21190.7681356103,30.0,45_and_up,1.0,614.433068136767,7.0,Car,Student_or_Unemployed,370.507671855399,,Yes
Yellows,2.0,1310.58218834329,,Environment,436.86072944776197,Yes,637.596778298434,No,Female,By_16:00,0.6331868586130439,0.7075289995409549,4.65935423271731,1.29330995958298,2.79891684651375,2.28935114573687,5395.0,3.01247776951641,337.921716636921,7051.81121625818,47131.507096345194,Yes,406529.651696543,18.382647160757898,233.878091387865,78.25406091287729,191294.15766307898,90.0,45_and_up,2.0,569.163669201293,13.0,Motorcycle_or_truck,Services_or_Retail,402.54889279644203,2.0,No
